region,window,metric,metric_label,unit,n_winters,all_winters,n_nino,mean_nino,n_nina,mean_nina,n_neutral,mean_neutral,nino_minus_all,nina_minus_all,nino_minus_nina,pct_change_nino,pct_change_nina
Gore & Tenmile (Vail/Summit/Copper),Holidays,days_with_base_per_window,Days with a skiable base,days,48,1.2567042109134865,16,0.09389350324050089,16,2.382811586568071,16,1.2934075429318874,-1.1628107076729857,1.1261073756545843,-2.28891808332757,-92.52859165863299,89.607989364182
Gore & Tenmile (Vail/Summit/Copper),Holidays,mean_swe_in,Average base (snow water equivalent),in,48,5.725137789472174,16,5.579099142023038,16,6.0729026844079,16,5.523411541985585,-0.14603864744913597,0.34776489493572615,-0.4938035423848621,-2.5508320117235104,6.074349783776787
Gore & Tenmile (Vail/Summit/Copper),Holidays,mean_depth_in,Average base (snow depth),in,28,23.16422799982632,9,24.893715527117052,12,23.23950791053119,7,20.811549903529862,1.7294875272907326,0.07527991070487161,1.654207616585861,7.466199725299284,0.32498346461378314
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,0.7883335766985814,16,0.7756089804430258,16,0.821864846146994,16,0.767526903505724,-0.012724596255555554,0.03353126944841256,-0.04625586570396811,-1.6141131916319214,4.25343667192717
Gore & Tenmile (Vail/Summit/Copper),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,7.35815124542269,16,7.639201822669721,16,7.292929885438377,16,7.14232202815997,0.2810505772470311,-0.06522135998431278,0.34627193723134386,3.819581412136169,-0.8863824323383575
Gore & Tenmile (Vail/Summit/Copper),Midwinter,new_snow_in_total,Total new snow in the window,in,48,47.239818435689266,16,47.84598131262771,16,47.36398226542953,16,46.509491729010556,0.6061628769384413,0.12416382974026163,0.48199904719817965,1.2831608947939788,0.26283722895610656
Gore & Tenmile (Vail/Summit/Copper),Midwinter,days_with_base_per_window,Days with a skiable base,days,48,19.827376224607097,16,17.343886576299195,16,22.31859985895749,16,19.819642238564597,-2.483489648307902,2.491223634350394,-4.974713282658296,-12.525558703151685,12.56456530672283
Gore & Tenmile (Vail/Summit/Copper),Midwinter,mean_swe_in,Average base (snow water equivalent),in,48,9.013995555541404,16,8.679026822630519,16,9.489209381492962,16,8.873750462500732,-0.3349687329108857,0.4752138259515579,-0.8101825588624436,-3.7160960513782566,5.271955405607201
Gore & Tenmile (Vail/Summit/Copper),Midwinter,mean_depth_in,Average base (snow depth),in,28,34.04180688268844,9,35.382791176703755,12,34.301276454245595,7,31.872879239142186,1.340984294015314,0.25946957155715467,1.0815147224581594,3.9392277226543335,0.7622085762113434
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,1.0055223965918325,16,1.0556889728015966,16,0.9631821826073177,16,0.9976960343665835,0.05016657620976406,-0.04234021398451482,0.09250679019427888,4.989105800109589,-4.210767868326438
Gore & Tenmile (Vail/Summit/Copper),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,7.33966260415153,16,7.424932655861554,16,7.183129178787529,16,7.410925977805508,0.08527005171002333,-0.1565334253640014,0.24180347707402472,1.1617707285589949,-2.1327060085222644
Gore & Tenmile (Vail/Summit/Copper),Spring,new_snow_in_total,Total new snow in the window,in,48,46.125200263365286,16,47.26624382388723,16,44.85526370892056,16,46.25409325728809,1.1410435605219433,-1.269936554444726,2.4109801149666694,2.473796436669808,-2.7532380286560336
Gore & Tenmile (Vail/Summit/Copper),Spring,days_with_base_per_window,Days with a skiable base,days,48,35.27354810086606,16,37.221966771249285,16,36.53725463075164,16,32.061422900597236,1.9484186703832265,1.2637065298855816,0.6847121404976448,5.523738822110123,3.582589781645908
Gore & Tenmile (Vail/Summit/Copper),Spring,mean_swe_in,Average base (snow water equivalent),in,48,13.564620209418555,16,13.694923367472509,16,13.81188602239055,16,13.187051238392614,0.13030315805395354,0.24726581297199424,-0.1169626549180407,0.9606104412969698,1.8228731004227154
Gore & Tenmile (Vail/Summit/Copper),Spring,mean_depth_in,Average base (snow depth),in,28,42.1779807713171,9,45.30297725037909,12,42.84686535503061,7,37.01346886901423,3.124996479061984,0.6688845837135062,2.456111895348478,7.409070851459823,1.5858620338894398
Jemez & N New Mexico,Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.48515358229804584,15,0.5840629866278981,16,0.4005365369382351,15,0.4765023596853251,0.09890940432985229,-0.08461704535981074,0.18352644968966303,20.38723569994975,-17.441290438174626
Jemez & N New Mexico,Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,3.3921076959943943,15,4.340823852483011,16,2.747453942938405,15,3.131022209432169,0.9487161564886164,-0.6446537530559895,1.593369909544606,27.968338316879436,-19.004519043343926
Jemez & N New Mexico,Early season,new_snow_in_total,Total new snow in the window,in,46,19.68858651787075,15,25.283946859697902,16,15.765895459004815,15,18.27742997216725,5.595360341827153,-3.9226910588659347,9.518051400693087,28.41930951593914,-19.92368042929554
Jemez & N New Mexico,Early season,days_with_base_per_window,Days with a skiable base,days,46,0.0,15,0.0,16,0.0,15,0.0,0.0,0.0,0.0,,
Jemez & N New Mexico,Early season,mean_swe_in,Average base (snow water equivalent),in,46,1.2803343963662386,15,1.6761289624830618,16,0.8967457833802844,15,1.2937010174344326,0.3957945661168232,-0.38358861298595415,0.7793831791027773,30.913374446561885,-29.9600334158506
Jemez & N New Mexico,Early season,mean_depth_in,Average base (snow depth),in,25,4.361557655991657,9,5.7121284302332285,9,2.848215586258918,7,4.570835035908869,1.3505707742415716,-1.5133420697327389,2.8639128439743105,30.96533121340802,-34.697284527553975
Jemez & N New Mexico,Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.39601816437670356,15,0.41776391775315586,16,0.501545442446525,15,0.2617099810591081,0.021745753376452293,0.10552727806982143,-0.08378152469336914,5.491099987971037,26.64708025095559
Jemez & N New Mexico,Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,1.9747256288145467,15,2.4734233320311576,16,1.9495093943661703,15,1.5029252423428716,0.4986977032166109,-0.025216234448376396,0.5239139376649873,25.254024961228943,-1.2769487609027501
Jemez & N New Mexico,Holidays,new_snow_in_total,Total new snow in the window,in,46,12.443380592376252,15,15.164354824124711,16,12.565747272035779,15,9.591881902324298,2.7209742317484586,0.12236667965952641,2.5986075520889322,21.866840860075687,0.9833877437976736
Jemez & N New Mexico,Holidays,days_with_base_per_window,Days with a skiable base,days,46,0.12667002699624316,15,0.1440040676209924,16,0.22115708010731377,15,0.008549796386351954,0.017334040624749247,0.09448705311107061,-0.07715301248632137,13.684405881798185,74.59306305656108
Jemez & N New Mexico,Holidays,mean_swe_in,Average base (snow water equivalent),in,46,3.317303985183901,15,4.190561834400466,16,2.944120088843997,15,2.8421089587299018,0.8732578492165648,-0.3731838963399041,1.246441745556469,26.324324002768595,-11.249614084408849
Jemez & N New Mexico,Holidays,mean_depth_in,Average base (snow depth),in,25,13.430791351228843,9,16.721908002564298,9,12.22663115129757,7,10.747561627994887,3.2911166513354555,-1.2041601999312732,4.495276851266729,24.504264605632017,-8.965668280008678
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.7308774691071116,15,1.046960888417255,16,0.6798829477297936,15,0.4691882059327739,0.3160834193101434,-0.05099452137731797,0.36707794068746136,43.24711496392027,-6.97716423515097
Jemez & N New Mexico,Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,5.122753183038304,15,6.399498805586796,16,4.097258056205332,15,4.939869029111648,1.2767456225484919,-1.025495126832972,2.302240749381464,24.923036049752728,-20.01843716047922
Jemez & N New Mexico,Midwinter,new_snow_in_total,Total new snow in the window,in,46,30.13703774594462,15,37.678754615352254,16,25.35311181864129,15,27.698175198993887,7.541716869407633,-4.783925927303333,12.325642796710966,25.024745076089904,-15.873908934354638
Jemez & N New Mexico,Midwinter,days_with_base_per_window,Days with a skiable base,days,46,7.675838582919012,15,10.64386028962472,16,6.66301291371742,15,5.788164256695003,2.9680217067057084,-1.0128256692015922,3.9808473759073006,38.667067769122,-13.19498395205217
Jemez & N New Mexico,Midwinter,mean_swe_in,Average base (snow water equivalent),in,46,5.909216201211096,15,7.444175020642731,16,5.268395592180241,15,5.0577993647457085,1.534958819431635,-0.6408206090308548,2.17577942846249,25.975675405429318,-10.844426523089787
Jemez & N New Mexico,Midwinter,mean_depth_in,Average base (snow depth),in,25,21.221051578840296,9,26.977490181189626,9,19.411483182312036,7,16.146504171356074,5.756438602349331,-1.8095683965282596,7.56600699887759,27.126076108731237,-8.527232450311732
Jemez & N New Mexico,Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.519632455971866,15,0.5826681161591516,16,0.46650654118245766,15,0.5132644382266159,0.06303566018728557,-0.05312591478940837,0.11616157497669394,12.130816592160372,-10.223748378081432
Jemez & N New Mexico,Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,3.6843815588700015,15,4.189868380374238,16,3.2503092591800726,15,3.6419051903683566,0.5054868215042361,-0.4340722996899289,0.939559121194165,13.719719671468248,-11.781415490068262
Jemez & N New Mexico,Spring,new_snow_in_total,Total new snow in the window,in,46,20.85738180506036,15,23.62903301439237,16,18.467664196036296,15,20.634762712020674,2.77165120933201,-2.389717609024064,5.161368818356074,13.288586435424792,-11.45741891939801
Jemez & N New Mexico,Spring,days_with_base_per_window,Days with a skiable base,days,46,15.011027226767068,15,23.77653200414123,16,10.17473926781564,15,11.404229605607775,8.765504777374163,-4.836287958951427,13.60179273632559,58.393770425943025,-32.21823454112155
Jemez & N New Mexico,Spring,mean_swe_in,Average base (snow water equivalent),in,46,7.235258991334843,15,9.632932421650084,16,5.946961033473128,15,6.211770049405425,2.3976734303152414,-1.2882979578617144,3.685971388176956,33.138736749945856,-17.80583057779435
Jemez & N New Mexico,Spring,mean_depth_in,Average base (snow depth),in,25,18.34540631581036,9,25.61931996825136,9,16.459363536137783,7,11.418143765108104,7.273913652440999,-1.8860427796725787,9.159956432113578,39.64978222462277,-10.280735935770238
Mt Hood,Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,2.2899153894392987,16,1.6999345333605653,16,2.6972107311462055,16,2.4726009038111254,-0.5899808560787334,0.40729534170690673,-0.9972761977856401,-25.764308096256528,17.786479954031652
Mt Hood,Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,8.62437384683462,16,6.883162322295407,16,9.873587593783054,16,9.116371624425401,-1.7412115245392137,1.249213746948433,-2.9904252714876467,-20.189425405976404,14.484689197545958
Mt Hood,Early season,new_snow_in_total,Total new snow in the window,in,48,51.31560537876317,16,41.62752712631274,16,58.00569601958723,16,54.313592990389544,-9.688078252450431,6.69009064082406,-16.37816889327449,-18.87939970880635,13.037146480966463
Mt Hood,Early season,days_with_base_per_window,Days with a skiable base,days,48,4.402978179249513,16,3.2000125395966674,16,5.243820188033057,16,4.765101810118818,-1.2029656396528456,0.840842008783544,-2.0438076484363896,-27.321635281369733,19.09711959841839
Mt Hood,Early season,mean_swe_in,Average base (snow water equivalent),in,48,3.494683482033549,16,2.8954148372903488,16,4.071662061218612,16,3.5169735475916832,-0.5992686447432001,0.5769785791850635,-1.1762472239282635,-17.148009192365738,16.510181312595464
Mt Hood,Early season,mean_depth_in,Average base (snow depth),in,30,11.704749877043607,10,7.154631142431756,12,13.451109268478978,8,14.772859208155365,-4.550118734611851,1.7463593914353712,-6.296478126047222,-38.874121894188846,14.920091499438923
Mt Hood,Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,1.5268442079558433,16,0.846810202809406,16,2.1828378152705854,16,1.550884605787539,-0.6800340051464373,0.6559936073147421,-1.3360276124611794,-44.5385325891811,42.96401714704042
Mt Hood,Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,5.27640698188624,16,4.3202981838586485,16,6.3718916005039254,16,5.137031161296145,-0.9561087980275911,1.0954846186176859,-2.051593416645277,-18.120452067285303,20.761943162808603
Mt Hood,Holidays,new_snow_in_total,Total new snow in the window,in,48,32.912813870765845,16,25.661921135978943,16,40.223841250548276,16,32.85267922577033,-7.250892734786902,7.311027379782431,-14.561920114569332,-22.03060717706475,22.213316091688856
Mt Hood,Holidays,days_with_base_per_window,Days with a skiable base,days,48,8.704266991167154,16,5.8111108952380945,16,10.711654272481132,16,9.590035805782238,-2.8931560959290596,2.007387281313978,-4.900543377243038,-33.23836572183451,23.062106014797322
Mt Hood,Holidays,mean_swe_in,Average base (snow water equivalent),in,48,10.495837229425243,16,7.879977320934831,16,12.10776162282383,16,11.499772744517072,-2.615859908490412,1.6119243933985867,-4.227784301888999,-24.92283227446409,15.357749535973477
Mt Hood,Holidays,mean_depth_in,Average base (snow depth),in,29,32.35315270482915,10,22.589619484030486,12,36.96775981498114,7,38.39030225999526,-9.763533220798664,4.614607110151994,-14.378140330950657,-30.177996283315295,14.26323781256471
Mt Hood,Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,3.8595500554947377,16,3.149830326157846,16,4.687495358929428,16,3.741324481396938,-0.7097197293368915,0.82794530343469,-1.5376650327715815,-18.3886649773199,21.451860748792893
Mt Hood,Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,12.717168241936179,16,11.18736026722194,16,14.431260486875619,16,12.53288397171098,-1.5298079747142381,1.7140922449394402,-3.2439002196536784,-12.029470284662414,13.478568595853309
Mt Hood,Midwinter,new_snow_in_total,Total new snow in the window,in,48,82.26400041899238,16,70.22762177805978,16,95.03656372790381,16,81.52781575101352,-12.036378640932597,12.77256330891143,-24.808941949844026,-14.631404477813048,15.526309496082584
Mt Hood,Midwinter,days_with_base_per_window,Days with a skiable base,days,48,37.4279816963632,16,32.07356076569938,16,41.60094121418285,16,38.60944310920735,-5.354420930663814,4.172959517819656,-9.52738044848347,-14.305930183737619,11.149304153435383
Mt Hood,Midwinter,mean_swe_in,Average base (snow water equivalent),in,48,18.942513625226468,16,15.185995090222637,16,21.89095307553429,16,19.75059270992247,-3.7565185350038313,2.9484394503078235,-6.704957985311655,-19.831151289241426,15.565196407626042
Mt Hood,Midwinter,mean_depth_in,Average base (snow depth),in,30,53.61683690072796,10,39.22355085149798,12,60.118651318762204,8,61.85572283521408,-14.393286049229978,6.501814418034243,-20.89510046726422,-26.84471311852893,12.126441606528205
Mt Hood,Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,1.843821448935907,16,1.5492326597989101,16,2.2292675571320806,16,1.7529641298767304,-0.29458878913699693,0.38544610819617353,-0.6800348973331705,-15.977077894771638,20.904741531161786
Mt Hood,Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,8.483117080165865,16,6.975329374636784,16,10.47575554116489,16,7.998266324695921,-1.507787705529081,1.992638460999025,-3.500426166528106,-17.77398203137378,23.4894607980592
Mt Hood,Spring,new_snow_in_total,Total new snow in the window,in,48,50.510937243686875,16,42.25761204809886,16,62.05128559784711,16,47.22391408511465,-8.253325195588012,11.540348354160237,-19.79367354974825,-16.339679376310833,22.847226727321537
