region,window,metric,phase,strength,n_winters,mean,all_winters,diff,pct_change
North Cascades (Mt Baker),Midwinter,big_storm_days_per_window,La Nina,moderate,4,4.545308236637755,4.589713911782585,-0.04440567514483007,-0.9675042061082079
North Cascades (Mt Baker),Midwinter,big_storm_days_per_window,La Nina,strong,5,6.113339351095357,4.589713911782585,1.523625439312772,33.19652310792974
North Cascades (Mt Baker),Midwinter,big_storm_days_per_window,La Nina,weak,7,4.782464866221405,4.589713911782585,0.19275095443881973,4.199628956044403
North Cascades (Mt Baker),Midwinter,big_storm_days_per_window,Neutral,neutral,13,5.1021537001976265,4.589713911782585,0.5124397884150413,11.16496143908927
North Cascades (Mt Baker),Spring,big_storm_days_per_window,El Nino,moderate,4,2.133436975100566,2.688717500619235,-0.5552805255186688,-20.652244997504678
North Cascades (Mt Baker),Spring,big_storm_days_per_window,El Nino,strong,3,1.9809502478139385,2.688717500619235,-0.7077672528052965,-26.323600476520554
North Cascades (Mt Baker),Spring,big_storm_days_per_window,El Nino,very strong,3,1.9464857340009225,2.688717500619235,-0.7422317666183125,-27.605420296009903
North Cascades (Mt Baker),Spring,big_storm_days_per_window,El Nino,weak,5,1.8985355507957937,2.688717500619235,-0.7901819498234413,-29.388805244190046
North Cascades (Mt Baker),Spring,big_storm_days_per_window,La Nina,moderate,4,2.672301396245379,2.688717500619235,-0.016416104373855767,-0.6105551948122104
North Cascades (Mt Baker),Spring,big_storm_days_per_window,La Nina,strong,5,3.920780477750211,2.688717500619235,1.2320629771309761,45.823444703551836
North Cascades (Mt Baker),Spring,big_storm_days_per_window,La Nina,weak,7,2.8146832439452596,2.688717500619235,0.12596574332602462,4.684975022367118
North Cascades (Mt Baker),Spring,big_storm_days_per_window,Neutral,neutral,13,2.9614573650823948,2.688717500619235,0.2727398644631598,10.143864664113856
Park Range (Steamboat),Early season,big_storm_days_per_window,El Nino,moderate,4,1.1467972520595449,1.6678849144876295,-0.5210876624280847,-31.242423137339884
Park Range (Steamboat),Early season,big_storm_days_per_window,El Nino,strong,3,1.5794474067921553,1.6678849144876295,-0.0884375076954742,-5.302374697875482
Park Range (Steamboat),Early season,big_storm_days_per_window,El Nino,very strong,3,1.0692006097855884,1.6678849144876295,-0.5986843047020411,-35.894821009635166
Park Range (Steamboat),Early season,big_storm_days_per_window,El Nino,weak,6,1.6476772007863978,1.6678849144876295,-0.020207713701231755,-1.2115772212880478
Park Range (Steamboat),Early season,big_storm_days_per_window,La Nina,moderate,4,2.2146442787413854,1.6678849144876295,0.5467593642537558,32.78160018742774
Park Range (Steamboat),Early season,big_storm_days_per_window,La Nina,strong,5,1.2872050171420177,1.6678849144876295,-0.3806798973456118,-22.82411058694393
Park Range (Steamboat),Early season,big_storm_days_per_window,La Nina,weak,7,2.0425915048428616,1.6678849144876295,0.374706590355232,22.465973947029852
Park Range (Steamboat),Early season,big_storm_days_per_window,Neutral,neutral,15,1.7585767989102086,1.6678849144876295,0.09069188442257903,5.4375385036946255
Park Range (Steamboat),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.7123041742862684,0.8470303027265967,-0.13472612844032839,-15.905703492147092
Park Range (Steamboat),Holidays,big_storm_days_per_window,El Nino,strong,3,0.04601416258495653,0.8470303027265967,-0.8010161401416402,-94.56758956121918
Park Range (Steamboat),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.4307738894146221,0.8470303027265967,-0.41625641331197466,-49.14303679243142
Park Range (Steamboat),Holidays,big_storm_days_per_window,El Nino,weak,6,0.5308630578374269,0.8470303027265967,-0.3161672448891698,-37.32655654365908
Park Range (Steamboat),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.7019220265619317,0.8470303027265967,-0.14510827616466504,-17.13141497979003
Park Range (Steamboat),Holidays,big_storm_days_per_window,La Nina,strong,5,0.9794138304396413,0.8470303027265967,0.1323835277130445,15.629137149745526
Park Range (Steamboat),Holidays,big_storm_days_per_window,La Nina,weak,7,1.4584517961361487,0.8470303027265967,0.611421493409552,72.18413455119395
Park Range (Steamboat),Holidays,big_storm_days_per_window,Neutral,neutral,15,0.9621163464388468,0.8470303027265967,0.11508604371225006,13.587004306904635
Park Range (Steamboat),Midwinter,big_storm_days_per_window,El Nino,moderate,4,1.9358522161704763,2.0853056203425466,-0.14945340417207031,-7.1669784377946515
Park Range (Steamboat),Midwinter,big_storm_days_per_window,El Nino,strong,3,1.828454489358221,2.0853056203425466,-0.25685113098432555,-12.317193627576442
Park Range (Steamboat),Midwinter,big_storm_days_per_window,El Nino,very strong,3,1.7486370984173887,2.0853056203425466,-0.33666852192515795,-16.144804801794688
Park Range (Steamboat),Midwinter,big_storm_days_per_window,El Nino,weak,6,3.151648273290666,2.0853056203425466,1.0663426529481193,51.13603696962915
Park Range (Steamboat),Midwinter,big_storm_days_per_window,La Nina,moderate,4,2.486140342264815,2.0853056203425466,0.4008347219222683,19.221869351525772
Park Range (Steamboat),Midwinter,big_storm_days_per_window,La Nina,strong,5,2.6585599092456915,2.0853056203425466,0.5732542889031449,27.49018097447885
Park Range (Steamboat),Midwinter,big_storm_days_per_window,La Nina,weak,7,1.3984365779529402,2.0853056203425466,-0.6868690423896064,-32.93853120084991
Park Range (Steamboat),Midwinter,big_storm_days_per_window,Neutral,neutral,15,1.8398915951592438,2.0853056203425466,-0.2454140251833028,-11.768731776735413
Park Range (Steamboat),Spring,big_storm_days_per_window,El Nino,moderate,4,1.5093062675494986,1.2655200878768986,0.24378617967259997,19.263714737360523
Park Range (Steamboat),Spring,big_storm_days_per_window,El Nino,strong,3,1.0020197244299585,1.2655200878768986,-0.26350036344694017,-20.821507771480885
Park Range (Steamboat),Spring,big_storm_days_per_window,El Nino,very strong,3,1.2895037368256332,1.2655200878768986,0.023983648948734615,1.895161458003469
Park Range (Steamboat),Spring,big_storm_days_per_window,El Nino,weak,6,0.9949039358958204,1.2655200878768986,-0.27061615198107825,-21.383789524437955
Park Range (Steamboat),Spring,big_storm_days_per_window,La Nina,moderate,4,0.9514315790367234,1.2655200878768986,-0.31408850884017525,-24.818927162753003
Park Range (Steamboat),Spring,big_storm_days_per_window,La Nina,strong,5,1.4549755900948393,1.2655200878768986,0.18945550221794072,14.970564594970671
Park Range (Steamboat),Spring,big_storm_days_per_window,La Nina,weak,7,1.2903644161790304,1.2655200878768986,0.02484432830213179,1.9631713901761851
Park Range (Steamboat),Spring,big_storm_days_per_window,Neutral,neutral,15,1.3656713254000166,1.2655200878768986,0.10015123752311794,7.913840205502924
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,El Nino,moderate,4,0.9439438584773261,1.0082458515094168,-0.06430199303209072,-6.377610474253476
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,El Nino,strong,3,0.9981437160093778,1.0082458515094168,-0.010102135500039022,-1.0019516058425033
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,El Nino,very strong,3,1.5079645944000746,1.0082458515094168,0.49971874289065776,49.563183636465524
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,El Nino,weak,5,0.9879852403665106,1.0082458515094168,-0.020260611142906226,-2.009491148669209
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,La Nina,moderate,4,0.8295735392684539,1.0082458515094168,-0.17867231224096292,-17.721105618582765
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,La Nina,strong,5,0.580767959817593,1.0082458515094168,-0.4274778916918238,-42.39818007203883
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,La Nina,weak,7,1.5049964002204306,1.0082458515094168,0.49675054871101376,49.26879173044375
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,Neutral,neutral,15,0.8925449229838777,1.0082458515094168,-0.11570092852553915,-11.475467848672674
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,El Nino,moderate,4,0.49708624235790533,0.646080974916773,-0.14899473255886764,-23.061309393619105
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,El Nino,strong,3,0.10628657869421865,0.646080974916773,-0.5397943962225543,-83.54903134117046
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,El Nino,very strong,3,0.5454198863386998,0.646080974916773,-0.10066108857807321,-15.580258897275254
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,El Nino,weak,5,0.38019943649905524,0.646080974916773,-0.2658815384177177,-41.152974432031236
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,La Nina,moderate,4,0.333113035049457,0.646080974916773,-0.31296793986731597,-48.440977527256855
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,La Nina,strong,5,0.7715903333113034,0.646080974916773,0.12550935839453048,19.42625820404298
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,La Nina,weak,7,0.9598150460007995,0.646080974916773,0.3137340710840265,48.55955882688563
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,Neutral,neutral,15,0.7977436113590639,0.646080974916773,0.15166263644229094,23.474245850038823
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,El Nino,moderate,4,0.7299063007597892,1.3193324631199388,-0.5894261623601496,-44.67609028328484
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,El Nino,strong,3,1.3245575836617896,1.3193324631199388,0.0052251205418507585,0.39604274797380995
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,El Nino,very strong,3,1.9347988815808002,1.3193324631199388,0.6154664184608614,46.64983509959386
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,El Nino,weak,5,0.97324191248348,1.3193324631199388,-0.34609055063645877,-26.232247012101006
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,La Nina,moderate,4,1.3825834962526338,1.3193324631199388,0.06325103313269498,4.794169392536573
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,La Nina,strong,5,1.347749653030203,1.3193324631199388,0.028417189910264318,2.1539066690638196
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,La Nina,weak,7,1.375502253032631,1.3193324631199388,0.05616978991269228,4.257440143621022
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,Neutral,neutral,15,1.4151860747295262,1.3193324631199388,0.09585361160958739,7.265311382008605
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,El Nino,moderate,4,0.7838060526335074,1.169121048362849,-0.38531499572934147,-32.95766475754655
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,El Nino,strong,3,1.480014617056952,1.169121048362849,0.310893568694103,26.592076939291744
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,El Nino,very strong,3,1.7937681957942413,1.169121048362849,0.6246471474313924,53.42878295674364
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,El Nino,weak,5,1.0692682318806352,1.169121048362849,-0.09985281648221367,-8.54084498966469
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,La Nina,moderate,4,1.1887918456857145,1.169121048362849,0.019670797322865585,1.682528712523919
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,La Nina,strong,5,1.0035512083360871,1.169121048362849,-0.16556984002676178,-14.161907379788738
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,La Nina,weak,7,1.8858492598351797,1.169121048362849,0.7167282114723308,61.304876212431914
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,Neutral,neutral,15,0.8335190781953804,1.169121048362849,-0.3356019701674685,-28.705493809851493
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,El Nino,moderate,4,0.7791657239574021,0.9745259093888224,-0.1953601854314203,-20.046689733876978
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,El Nino,strong,3,0.9933951434412358,0.9745259093888224,0.018869234052413364,1.936247550795984
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,El Nino,very strong,3,1.6154329175424673,0.9745259093888224,0.6409070081536449,65.76603063899985
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,El Nino,weak,6,1.0871335696680349,0.9745259093888224,0.11260766027921243,11.555122259379921
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,La Nina,moderate,4,0.5694501991386226,0.9745259093888224,-0.40507571025019984,-41.56643823910691
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,La Nina,strong,5,0.9322505625525732,0.9745259093888224,-0.04227534683624923,-4.338042367982023
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,La Nina,weak,7,0.9660725233050075,0.9745259093888224,-0.008453386083814962,-0.8674357451528953
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,Neutral,neutral,15,0.9756805314688878,0.9745259093888224,0.0011546220800653373,0.11848038814991207
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.5118260685053938,0.6746131716125369,-0.16278710310714306,-24.130436516386254
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,El Nino,strong,3,0.14459579135852596,0.6746131716125369,-0.5300173802540109,-78.56611797055537
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.6372285264455153,0.6746131716125369,-0.03738464516702156,-5.541641749694946
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,El Nino,weak,6,0.6126208447136036,0.6746131716125369,-0.0619923268989333,-9.189314633562848
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.3011387500497959,0.6746131716125369,-0.37347442156274097,-55.36127032177864
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,La Nina,strong,5,1.2124185613947849,0.6746131716125369,0.537805389782248,79.7205587457957
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,La Nina,weak,7,1.0871651296401315,0.6746131716125369,0.4125519580275946,61.15385459217556
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,Neutral,neutral,15,0.5841008703613256,0.6746131716125369,-0.09051230125121124,-13.416918770627984
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,El Nino,moderate,4,1.421587830227978,1.7000428847499396,-0.2784550545219615,-16.37929590011017
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,El Nino,strong,3,2.1058437393239227,1.7000428847499396,0.40580085457398307,23.87003635109314
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,El Nino,very strong,3,1.9641544709423986,1.7000428847499396,0.264111586192459,15.535583752718528
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,El Nino,weak,6,2.1931389029008437,1.7000428847499396,0.4930960181509041,29.004916439118766
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,La Nina,moderate,4,1.4806700016970153,1.7000428847499396,-0.21937288305292424,-12.903961718894633
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,La Nina,strong,5,1.6725211939833131,1.7000428847499396,-0.027521690766626472,-1.6188821478273858
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,La Nina,weak,7,1.3065551103200765,1.7000428847499396,-0.39348777442986305,-23.145755790021816
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,Neutral,neutral,16,1.6947317093709997,1.7000428847499396,-0.005311175378939881,-0.31241420005243603
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,El Nino,moderate,4,1.6862192859208425,1.5089192336536896,0.17730005226715284,11.750135349381118
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,El Nino,strong,3,1.4116263240914197,1.5089192336536896,-0.09729290956226988,-6.447854026400426
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,El Nino,very strong,3,2.2285219059504286,1.5089192336536896,0.719602672296739,47.68993967651248
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,El Nino,weak,6,1.7285799203241463,1.5089192336536896,0.21966068667045668,14.557484706359755
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,La Nina,moderate,4,1.2536634160762739,1.5089192336536896,-0.2552558175774158,-16.916466559932474
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,La Nina,strong,5,1.2653715860656907,1.5089192336536896,-0.24354764758799896,-16.140535699732176
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,La Nina,weak,7,1.6970161073343324,1.5089192336536896,0.18809687368064276,12.46566877043418
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,Neutral,neutral,15,1.3107852186663824,1.5089192336536896,-0.1981340149873072,-13.130856216044544
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,El Nino,moderate,4,2.5004613418217123,2.8413394576806157,-0.3408781158589034,-11.997092249482996
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,El Nino,strong,3,3.018054768074887,2.8413394576806157,0.17671531039427135,6.219436748980497
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,El Nino,very strong,3,2.0765044528682948,2.8413394576806157,-0.7648350048123209,-26.918114368378053
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,El Nino,weak,5,2.6998225936561253,2.8413394576806157,-0.14151686402449037,-4.980639101109395
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,La Nina,moderate,4,3.312067219277047,2.8413394576806157,0.47072776159643137,16.5671074719346
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,La Nina,strong,5,3.4354115966153387,2.8413394576806157,0.594072138934723,20.908171930279103
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,La Nina,weak,7,2.4217761024620663,2.8413394576806157,-0.41956335521854937,-14.76639315603067
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,Neutral,neutral,14,2.978420001415095,2.8413394576806157,0.1370805437344793,4.824504279625149
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,El Nino,moderate,4,1.3275444133864385,1.6663336479725888,-0.3387892345861503,-20.33141652023601
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,El Nino,strong,3,0.5317471834814789,1.6663336479725888,-1.13458646449111,-68.08879277397715
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,El Nino,very strong,3,2.3639941589667264,1.6663336479725888,0.6976605109941376,41.86799635493012
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,El Nino,weak,5,1.5197223904765134,1.6663336479725888,-0.1466112574960754,-8.798433475460081
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,La Nina,moderate,4,1.7197973994559843,1.6663336479725888,0.05346375148339555,3.208466176533394
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,La Nina,strong,5,2.0095834545293774,1.6663336479725888,0.3432498065567886,20.599104325500306
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,La Nina,weak,7,2.2231284315218294,1.6663336479725888,0.5567947835492406,33.414363577587665
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,Neutral,neutral,14,1.4928567595978521,1.6663336479725888,-0.17347688837473663,-10.410693475811653
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,El Nino,moderate,4,2.882702543286009,3.926538001496304,-1.0438354582102947,-26.584117046938438
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,El Nino,strong,3,3.13412589935621,3.926538001496304,-0.7924121021400938,-20.180935517194172
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,El Nino,very strong,3,3.093567918579014,3.926538001496304,-0.8329700829172899,-21.21385512122552
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,El Nino,weak,5,3.123227674639279,3.926538001496304,-0.8033103268570247,-20.458488534961422
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,La Nina,moderate,4,4.577740345228664,3.926538001496304,0.65120234373236,16.58464386398918
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,La Nina,strong,5,5.495600295809367,3.926538001496304,1.569062294313063,39.960451005825824
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,La Nina,weak,7,3.2277108289316367,3.926538001496304,-0.6988271725646671,-17.797540028859057
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,Neutral,neutral,14,4.462945814621759,3.926538001496304,0.536407813125455,13.661088035339112
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,El Nino,moderate,4,2.1918195514575687,2.086421135134203,0.10539841632336566,5.051636726091074
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,El Nino,strong,3,1.4531648274478786,2.086421135134203,-0.6332563076863245,-30.351317719257672
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,El Nino,very strong,3,1.6587155656662504,2.086421135134203,-0.4277055694679526,-20.49948412933622
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,El Nino,weak,5,1.175582427269401,2.086421135134203,-0.9108387078648019,-43.65555412216503
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,La Nina,moderate,4,1.866415464515621,2.086421135134203,-0.220005670618582,-10.544643500480586
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,La Nina,strong,5,2.432838783737012,2.086421135134203,0.346417648602809,16.603438431931274
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,La Nina,weak,7,2.038374403087174,2.086421135134203,-0.04804673204702903,-2.3028300105835804
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,Neutral,neutral,14,2.5721173543686935,2.086421135134203,0.48569621923449047,23.278915797756692
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,El Nino,moderate,4,0.14539389348560772,0.6084659108434962,-0.4630720173578885,-76.10484155405634
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,El Nino,strong,3,0.7891584747738792,0.6084659108434962,0.18069256393038302,29.696415314359168
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,El Nino,very strong,3,1.1538717132710512,0.6084659108434962,0.545405802427555,89.6362134193314
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,El Nino,weak,5,0.6755199368584026,0.6084659108434962,0.0670540260149064,11.020177929434308
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,La Nina,moderate,4,0.5469246411833469,0.6084659108434962,-0.06154126966014928,-10.114168857025474
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,La Nina,strong,5,0.629193368514891,0.6084659108434962,0.020727457671394833,3.4065109157324924
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,La Nina,weak,7,0.45516771088797203,0.6084659108434962,-0.15329819995552418,-25.194213385432217
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,Neutral,neutral,15,0.6454217795271961,0.6084659108434962,0.03695586868369993,6.073613661029791
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.09837883959044368,0.48900676369442525,-0.39062792410398156,-79.88190616277048
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,El Nino,strong,3,0.19589694351538559,0.48900676369442525,-0.29310982017903964,-59.939829454424604
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.3749876276901021,0.48900676369442525,-0.11401913600432317,-23.31647422275174
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,El Nino,weak,5,1.274596940133589,0.48900676369442525,0.7855901764391637,160.65016575723072
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.0,0.48900676369442525,-0.48900676369442525,-100.0
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,La Nina,strong,5,0.6860271660342141,0.48900676369442525,0.19702040233978885,40.28991354870188
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,La Nina,weak,7,0.8892034259549509,0.48900676369442525,0.4001966622605257,81.83867626636838
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,Neutral,neutral,15,0.29070650302944323,0.48900676369442525,-0.19830026066498202,-40.551639647442094
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,El Nino,moderate,4,2.157430606759007,1.6642501224051265,0.49318048435388073,29.63379588887459
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,El Nino,strong,3,2.8718996600517896,1.6642501224051265,1.2076495376466632,72.56418499770952
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,El Nino,very strong,3,2.455757211179662,1.6642501224051265,0.7915070887745355,47.55938293882606
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,El Nino,weak,5,1.2988425597937274,1.6642501224051265,-0.36540756261139906,-21.956288762852697
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,La Nina,moderate,4,0.7124430302658662,1.6642501224051265,-0.9518070921392603,-57.19134878378354
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,La Nina,strong,5,1.9804627733388274,1.6642501224051265,0.3162126509337009,19.000308107336622
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,La Nina,weak,7,1.3911530394728335,1.6642501224051265,-0.27309708293229296,-16.409617716453635
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,Neutral,neutral,15,1.5305628351246239,1.6642501224051265,-0.1336872872805026,-8.032884329147688
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,El Nino,moderate,4,0.5273643890602023,0.8386829987268635,-0.31131860966666114,-37.119938062324934
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,El Nino,strong,3,1.1583142408020868,0.8386829987268635,0.3196312420752233,38.11109114652729
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,El Nino,very strong,3,1.249598653111312,0.8386829987268635,0.41091565438444844,48.99534806455194
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,El Nino,weak,5,0.9813681135112953,0.8386829987268635,0.1426851147844318,17.012997163532646
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,La Nina,moderate,4,0.6040211208024756,0.8386829987268635,-0.23466187792438786,-27.979806229601532
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,La Nina,strong,5,1.3695325226362223,0.8386829987268635,0.5308495239093588,63.29561046488344
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,La Nina,weak,7,0.8998776575097095,0.8386829987268635,0.06119465878284602,7.296518335979227
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,Neutral,neutral,15,0.5850993624626167,0.8386829987268635,-0.25358363626424674,-30.23593379729784
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,El Nino,moderate,4,1.1870469613625418,1.6611078100987762,-0.47406084873623433,-28.53883690475483
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,El Nino,strong,3,2.206944751890582,1.6611078100987762,0.5458369417918056,32.85981430424723
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,El Nino,very strong,3,2.385985584025222,1.6611078100987762,0.724877773926446,43.63821357768114
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,El Nino,weak,6,1.820056129764377,1.6611078100987762,0.15894831966560075,9.568814179264441
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,La Nina,moderate,4,1.1953740397311114,1.6611078100987762,-0.4657337703676647,-28.03754022082229
